Provenances,statuses__metadata__iso_language_code,statuses__metadata__result_type,statuses__created_at,statuses__id,statuses__id_str,statuses__text,statuses__source,statuses__truncated,statuses__in_reply_to_status_id,statuses__in_reply_to_status_id_str,statuses__in_reply_to_user_id,statuses__in_reply_to_user_id_str,statuses__in_reply_to_screen_name,statuses__user__id,statuses__user__id_str,statuses__user__name,statuses__user__screen_name,statuses__user__location,statuses__user__description,statuses__user__url,statuses__user__entities__|,statuses__user__entities__|__urls__url,statuses__user__entities__|__urls__expanded_url,statuses__user__entities__|__urls__display_url,statuses__user__entities__|__urls__indices__001,statuses__user__entities__|__urls__indices__002,statuses__user__entities__url__urls__url,statuses__user__entities__url__urls__expanded_url,statuses__user__entities__url__urls__display_url,statuses__user__entities__url__urls__indices__001,statuses__user__entities__url__urls__indices__002,statuses__user__protected,statuses__user__followers_count,statuses__user__friends_count,statuses__user__listed_count,statuses__user__created_at,statuses__user__favourites_count,statuses__user__utc_offset,statuses__user__time_zone,statuses__user__geo_enabled,statuses__user__verified,statuses__user__statuses_count,statuses__user__lang,statuses__user__contributors_enabled,statuses__user__is_translator,statuses__user__is_translation_enabled,statuses__user__profile_background_color,statuses__user__profile_background_image_url,statuses__user__profile_background_image_url_https,statuses__user__profile_background_tile,statuses__user__profile_image_url,statuses__user__profile_image_url_https,statuses__user__profile_banner_url,statuses__user__profile_link_color,statuses__user__profile_sidebar_border_color,statuses__user__profile_sidebar_fill_color,statuses__user__profile_text_color,statuses__user__profile_use_background_image,statuses__user__has_extended_profile,statuses__user__default_profile,statuses__user__default_profile_image,statuses__user__following,statuses__user__follow_request_sent,statuses__user__notifications,statuses__geo,statuses__coordinates,statuses__place__id,statuses__place__url,statuses__place__place_type,statuses__place__name,statuses__place__full_name,statuses__place__country_code,statuses__place__country,statuses__place__bounding_box__type,statuses__place__bounding_box__coordinates__001,statuses__place__bounding_box__coordinates__002,statuses__place,statuses__contributors,statuses__quoted_status_id,statuses__quoted_status_id_str,statuses__quoted_status__metadata__iso_language_code,statuses__quoted_status__metadata__result_type,statuses__quoted_status__created_at,statuses__quoted_status__id,statuses__quoted_status__id_str,statuses__quoted_status__text,statuses__quoted_status__source,statuses__quoted_status__truncated,statuses__quoted_status__in_reply_to_status_id,statuses__quoted_status__in_reply_to_status_id_str,statuses__quoted_status__in_reply_to_user_id,statuses__quoted_status__in_reply_to_user_id_str,statuses__quoted_status__in_reply_to_screen_name,statuses__quoted_status__user__id,statuses__quoted_status__user__id_str,statuses__quoted_status__user__name,statuses__quoted_status__user__screen_name,statuses__quoted_status__user__location,statuses__quoted_status__user__description,statuses__quoted_status__user__url,statuses__quoted_status__user__entities__url__urls__url,statuses__quoted_status__user__entities__url__urls__expanded_url,statuses__quoted_status__user__entities__url__urls__display_url,statuses__quoted_status__user__entities__url__urls__indices__001,statuses__quoted_status__user__entities__url__urls__indices__002,statuses__quoted_status__user__protected,statuses__quoted_status__user__followers_count,statuses__quoted_status__user__friends_count,statuses__quoted_status__user__listed_count,statuses__quoted_status__user__created_at,statuses__quoted_status__user__favourites_count,statuses__quoted_status__user__utc_offset,statuses__quoted_status__user__time_zone,statuses__quoted_status__user__geo_enabled,statuses__quoted_status__user__verified,statuses__quoted_status__user__statuses_count,statuses__quoted_status__user__lang,statuses__quoted_status__user__contributors_enabled,statuses__quoted_status__user__is_translator,statuses__quoted_status__user__is_translation_enabled,statuses__quoted_status__user__profile_background_color,statuses__quoted_status__user__profile_background_image_url,statuses__quoted_status__user__profile_background_image_url_https,statuses__quoted_status__user__profile_background_tile,statuses__quoted_status__user__profile_image_url,statuses__quoted_status__user__profile_image_url_https,statuses__quoted_status__user__profile_banner_url,statuses__quoted_status__user__profile_link_color,statuses__quoted_status__user__profile_sidebar_border_color,statuses__quoted_status__user__profile_sidebar_fill_color,statuses__quoted_status__user__profile_text_color,statuses__quoted_status__user__profile_use_background_image,statuses__quoted_status__user__has_extended_profile,statuses__quoted_status__user__default_profile,statuses__quoted_status__user__default_profile_image,statuses__quoted_status__user__following,statuses__quoted_status__user__follow_request_sent,statuses__quoted_status__user__notifications,statuses__quoted_status__geo,statuses__quoted_status__coordinates,statuses__quoted_status__place,statuses__quoted_status__contributors,statuses__quoted_status__is_quote_status,statuses__quoted_status__retweet_count,statuses__quoted_status__favorite_count,statuses__quoted_status__entities__urls__url,statuses__quoted_status__entities__urls__expanded_url,statuses__quoted_status__entities__urls__display_url,statuses__quoted_status__entities__urls__indices__001,statuses__quoted_status__entities__urls__indices__002,statuses__quoted_status__favorited,statuses__quoted_status__retweeted,statuses__quoted_status__possibly_sensitive,statuses__quoted_status__lang,statuses__retweeted_status__metadata__iso_language_code,statuses__retweeted_status__metadata__result_type,statuses__retweeted_status__created_at,statuses__retweeted_status__id,statuses__retweeted_status__id_str,statuses__retweeted_status__text,statuses__retweeted_status__source,statuses__retweeted_status__truncated,statuses__retweeted_status__in_reply_to_status_id,statuses__retweeted_status__in_reply_to_status_id_str,statuses__retweeted_status__in_reply_to_user_id,statuses__retweeted_status__in_reply_to_user_id_str,statuses__retweeted_status__in_reply_to_screen_name,statuses__retweeted_status__user__id,statuses__retweeted_status__user__id_str,statuses__retweeted_status__user__name,statuses__retweeted_status__user__screen_name,statuses__retweeted_status__user__location,statuses__retweeted_status__user__description,statuses__retweeted_status__user__url,statuses__retweeted_status__user__entities__url__urls__url,statuses__retweeted_status__user__entities__url__urls__expanded_url,statuses__retweeted_status__user__entities__url__urls__display_url,statuses__retweeted_status__user__entities__url__urls__indices__001,statuses__retweeted_status__user__entities__url__urls__indices__002,statuses__retweeted_status__user__protected,statuses__retweeted_status__user__followers_count,statuses__retweeted_status__user__friends_count,statuses__retweeted_status__user__listed_count,statuses__retweeted_status__user__created_at,statuses__retweeted_status__user__favourites_count,statuses__retweeted_status__user__utc_offset,statuses__retweeted_status__user__time_zone,statuses__retweeted_status__user__geo_enabled,statuses__retweeted_status__user__verified,statuses__retweeted_status__user__statuses_count,statuses__retweeted_status__user__lang,statuses__retweeted_status__user__contributors_enabled,statuses__retweeted_status__user__is_translator,statuses__retweeted_status__user__is_translation_enabled,statuses__retweeted_status__user__profile_background_color,statuses__retweeted_status__user__profile_background_image_url,statuses__retweeted_status__user__profile_background_image_url_https,statuses__retweeted_status__user__profile_background_tile,statuses__retweeted_status__user__profile_image_url,statuses__retweeted_status__user__profile_image_url_https,statuses__retweeted_status__user__profile_banner_url,statuses__retweeted_status__user__profile_link_color,statuses__retweeted_status__user__profile_sidebar_border_color,statuses__retweeted_status__user__profile_sidebar_fill_color,statuses__retweeted_status__user__profile_text_color,statuses__retweeted_status__user__profile_use_background_image,statuses__retweeted_status__user__has_extended_profile,statuses__retweeted_status__user__default_profile,statuses__retweeted_status__user__default_profile_image,statuses__retweeted_status__user__following,statuses__retweeted_status__user__follow_request_sent,statuses__retweeted_status__user__notifications,statuses__retweeted_status__geo,statuses__retweeted_status__coordinates,statuses__retweeted_status__place,statuses__retweeted_status__contributors,statuses__retweeted_status__is_quote_status,statuses__retweeted_status__retweet_count,statuses__retweeted_status__favorite_count,statuses__retweeted_status__entities__hashtags__text,statuses__retweeted_status__entities__hashtags__indices__001,statuses__retweeted_status__entities__hashtags__indices__002,statuses__retweeted_status__entities__urls__url,statuses__retweeted_status__entities__urls__expanded_url,statuses__retweeted_status__entities__urls__display_url,statuses__retweeted_status__entities__urls__indices__001,statuses__retweeted_status__entities__urls__indices__002,statuses__retweeted_status__entities__media__id,statuses__retweeted_status__entities__media__id_str,statuses__retweeted_status__entities__media__indices__001,statuses__retweeted_status__entities__media__indices__002,statuses__retweeted_status__entities__media__media_url,statuses__retweeted_status__entities__media__media_url_https,statuses__retweeted_status__entities__media__url,statuses__retweeted_status__entities__media__display_url,statuses__retweeted_status__entities__media__expanded_url,statuses__retweeted_status__entities__media__type,statuses__retweeted_status__entities__media__sizes__|,statuses__retweeted_status__entities__media__sizes__|__w,statuses__retweeted_status__entities__media__sizes__|__h,statuses__retweeted_status__entities__media__sizes__|__resize,statuses__retweeted_status__favorited,statuses__retweeted_status__retweeted,statuses__retweeted_status__possibly_sensitive,statuses__retweeted_status__lang,statuses__is_quote_status,statuses__retweet_count,statuses__favorite_count,statuses__entities__user_mentions__screen_name,statuses__entities__user_mentions__name,statuses__entities__user_mentions__id,statuses__entities__user_mentions__id_str,statuses__entities__user_mentions__indices__001,statuses__entities__user_mentions__indices__002,statuses__entities__hashtags__text,statuses__entities__hashtags__indices__001,statuses__entities__hashtags__indices__002,statuses__entities__urls__url,statuses__entities__urls__expanded_url,statuses__entities__urls__display_url,statuses__entities__urls__indices__001,statuses__entities__urls__indices__002,statuses__entities__media__id,statuses__entities__media__id_str,statuses__entities__media__indices__001,statuses__entities__media__indices__002,statuses__entities__media__media_url,statuses__entities__media__media_url_https,statuses__entities__media__url,statuses__entities__media__display_url,statuses__entities__media__expanded_url,statuses__entities__media__type,statuses__entities__media__sizes__|,statuses__entities__media__sizes__|__w,statuses__entities__media__sizes__|__h,statuses__entities__media__sizes__|__resize,statuses__entities__media__source_status_id,statuses__entities__media__source_status_id_str,statuses__entities__media__source_user_id,statuses__entities__media__source_user_id_str,statuses__favorited,statuses__retweeted,statuses__possibly_sensitive,statuses__lang,search_metadata__completed_in,search_metadata__max_id,search_metadata__max_id_str,search_metadata__next_results,search_metadata__query,search_metadata__refresh_url,search_metadata__count,search_metadata__since_id,search_metadata__since_id_str
Twitter Search Recent Norovirus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,medium,600,480,fit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,medium,600,480,fit,,,,,,,,,,,,,,,,,
Twitter Search Recent Norovirus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,small,340,272,fit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,small,340,272,fit,,,,,,,,,,,,,,,,,
Twitter Search Recent Norovirus,en,recent,Thu Mar 03 18:00:43 +0000 2016,7.05E+17,7.05E+17,"Look Out, Norovirus: The Spread Of Mediavirus Is a Full-On Outbreak https://t.co/auqQ71V3x3 via @TravelPulse","<a href=""http://mobile.twitter.com"" rel=""nofollow"">Mobile Web</a>",FALSE,null,null,null,null,null,234795695,234795695,Rene Wheeler,orduckfan62,,,null,,,,,,,,,,,,FALSE,12,78,1,Thu Jan 06 15:55:27 +0000 2011,6,null,null,FALSE,FALSE,20,en,FALSE,FALSE,FALSE,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,FALSE,http://pbs.twimg.com/profile_images/543631885834792960/p7VmS-L1_normal.jpeg,https://pbs.twimg.com/profile_images/543631885834792960/p7VmS-L1_normal.jpeg,,0084B4,C0DEED,DDEEF6,333333,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,null,null,,,,,,,,,,,null,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,0,1,TravelPulse,TravelPulse,87899852,87899852,96,108,,,,https://t.co/auqQ71V3x3,http://www.travelpulse.com/opinions/column/look-out-norovirus-the-spread-of-mediavirus-is-a-full-on-outbreak.html,travelpulse.com/opinions/colum?,68,91,,,,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,en,,,,,,,,,
Twitter Search Recent Norovirus,en,recent,Thu Mar 03 17:59:42 +0000 2016,7.05E+17,7.05E+17,RT @TravelPulse: Spread of Mediavirus is a full-on outbreak. #media #traveltips #travelagent https://t.co/1FCDMXeRmY,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",FALSE,null,null,null,null,null,3166591347,3166591347,Monica Pendleton,blondie_4jc,"Tampa, FL","Blessed wife and mother, lover of Jesus, America, Scotland, Ireland, the Rays, Patriots, coffee, and Marvel. ??",null,,,,,,,,,,,,FALSE,61,59,4,Tue Apr 14 18:21:53 +0000 2015,1097,-18000,Eastern Time (US & Canada),FALSE,FALSE,1496,en,FALSE,FALSE,FALSE,0,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,FALSE,http://pbs.twimg.com/profile_images/607210606031028224/whuTOOU3_normal.jpg,https://pbs.twimg.com/profile_images/607210606031028224/whuTOOU3_normal.jpg,https://pbs.twimg.com/profile_banners/3166591347/1455763489,ABB8C2,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,null,null,,,,,,,,,,,null,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,en,recent,Wed Mar 02 20:05:16 +0000 2016,7.05E+17,7.05E+17,Spread of Mediavirus is a full-on outbreak. #media #traveltips #travelagent https://t.co/1FCDMXeRmY,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>",FALSE,null,null,null,null,null,87899852,87899852,TravelPulse,TravelPulse,"Westampton, NJ","TravelPulse is the leader in travel industry news & travel videos. Breaking news on cruise lines, hotels, resorts, tours, airlines & international travel.",http://t.co/gykaXqnwW4,http://t.co/gykaXqnwW4,http://www.travelpulse.com,travelpulse.com,0,22,FALSE,53670,11157,1368,Fri Nov 06 08:50:37 +0000 2009,13382,-18000,Eastern Time (US & Canada),TRUE,FALSE,51671,en,FALSE,FALSE,FALSE,0C2023,http://pbs.twimg.com/profile_background_images/378800000121750557/2434b1fdc67cbfebf6c778e9b9d21b74.jpeg,https://pbs.twimg.com/profile_background_images/378800000121750557/2434b1fdc67cbfebf6c778e9b9d21b74.jpeg,FALSE,http://pbs.twimg.com/profile_images/510144411896782848/MRWra7xj_normal.png,https://pbs.twimg.com/profile_images/510144411896782848/MRWra7xj_normal.png,https://pbs.twimg.com/profile_banners/87899852/1410315081,9999,FFFFFF,EFEFEF,333333,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,null,null,null,null,FALSE,12,20,media,44,50,https://t.co/1FCDMXeRmY,http://ow.ly/YZvTU,ow.ly/YZvTU,76,99,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,en,FALSE,12,0,TravelPulse,TravelPulse,87899852,87899852,3,15,media,61,67,https://t.co/1FCDMXeRmY,http://ow.ly/YZvTU,ow.ly/YZvTU,93,116,,,,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,en,,,,,,,,,
Twitter Search Recent Norovirus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,traveltips,51,62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,traveltips,68,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Twitter Search Recent Norovirus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,travelagent,63,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,travelagent,80,92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Twitter Search Recent Norovirus,en,recent,Thu Mar 03 17:59:18 +0000 2016,7.05E+17,7.05E+17,I do not have norovirus,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",FALSE,null,null,null,null,null,44654452,44654452,AaronWork,astarkWork,"Ypsilanti, MI","Transplant to Southeast Michigan from Madison, Wisconsin. Currently a web guy at University of Michigan.",null,,,,,,,,,,,,FALSE,43,130,6,Thu Jun 04 16:30:34 +0000 2009,21,-21600,Central Time (US & Canada),TRUE,FALSE,197,en,FALSE,FALSE,FALSE,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,FALSE,http://pbs.twimg.com/profile_images/499678013/astark_normal.jpg,https://pbs.twimg.com/profile_images/499678013/astark_normal.jpg,,0084B4,C0DEED,DDEEF6,333333,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,null,null,92b2158a6d509767,https://api.twitter.com/1.1/geo/id/92b2158a6d509767.json,city,Ann Arbor,"Ann Arbor, MI",US,United States,Polygon,-83.800262,42.215087,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,FALSE,,en,,,,,,,,,
Twitter Search Recent Norovirus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-83.659681,42.215087,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Twitter Search Recent Norovirus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-83.659681,42.326592,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Twitter Search Recent Norovirus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-83.800262,42.326592,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Twitter Search Recent Norovirus,en,recent,Thu Mar 03 17:57:06 +0000 2016,7.05E+17,7.05E+17,"RT @valentine78777: The meeting comes after Chipotle Mexican Grill Inc. saw its sales slammed by food scares, including an E. coli outbreak?","<a href=""http://flowermate.ru"" rel=""nofollow"">Shine Auth</a>",FALSE,null,null,null,null,null,3026365251,3026365251,?????? ??????????a,debrah110,,,null,,,,,,,,,,,,FALSE,335,397,3,Mon Feb 09 12:38:32 +0000 2015,0,null,null,FALSE,FALSE,1437,en,FALSE,FALSE,FALSE,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,FALSE,http://abs.twimg.com/sticky/default_profile_images/default_profile_0_normal.png,https://abs.twimg.com/sticky/default_profile_images/default_profile_0_normal.png,,0084B4,C0DEED,DDEEF6,333333,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,null,null,,,,,,,,,,,null,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,en,recent,Sun Feb 28 14:30:09 +0000 2016,7.04E+17,7.04E+17,"The meeting comes after Chipotle Mexican Grill Inc. saw its sales slammed by food scares, including an E. coli outbreak and norovirus cases.","<a href=""http://flowermate.ru"" rel=""nofollow"">Shine Auth</a>",FALSE,null,null,null,null,null,3027093105,3027093105,??????? ??????????m,valentine78777,,,null,,,,,,FALSE,334,405,20,Mon Feb 09 20:20:38 +0000 2015,0,null,null,FALSE,FALSE,1436,en,FALSE,FALSE,FALSE,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,FALSE,http://abs.twimg.com/sticky/default_profile_images/default_profile_1_normal.png,https://abs.twimg.com/sticky/default_profile_images/default_profile_1_normal.png,,0084B4,C0DEED,DDEEF6,333333,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,null,null,null,null,FALSE,1,0,,,,,,,,,,,,,,,,,,,,,,,FALSE,FALSE,,en,FALSE,1,0,valentine78777,??????? ??????????m,3027093105,3027093105,3,18,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,FALSE,,en,,,,,,,,,
Twitter Search Recent Norovirus,en,recent,Thu Mar 03 17:53:39 +0000 2016,7.05E+17,7.05E+17,@JustJJ92 @ChipotleTweets better then #norovirus tho! ??,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",FALSE,7.05E+17,7.05E+17,23345277,23345277,JustJJ92,364107603,364107603,AJtheEarlicker,AaronEhrlich,"Chatsworth, CA",I lick ears or get my ears licked. I can guess ur shampoo with 1 sniff. My beard smells of peppermint candies. I'm belly button lint free. #FOMOoverEVERYTHING,null,,,,,,,,,,,,FALSE,177,886,2,Mon Aug 29 06:19:30 +0000 2011,187,null,null,FALSE,FALSE,427,en,FALSE,FALSE,FALSE,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,FALSE,http://pbs.twimg.com/profile_images/683738511300689920/K8E8QRUz_normal.jpg,https://pbs.twimg.com/profile_images/683738511300689920/K8E8QRUz_normal.jpg,https://pbs.twimg.com/profile_banners/364107603/1399606482,0084B4,C0DEED,DDEEF6,333333,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,null,null,,,,,,,,,,,null,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,0,1,JustJJ92,JJ,23345277,23345277,0,9,norovirus,38,48,,,,,,,,,,,,,,,,,,,,,,,,FALSE,FALSE,,en,,,,,,,,,
Twitter Search Recent Norovirus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ChipotleTweets,Chipotle,141341662,141341662,10,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Twitter Search Recent Norovirus,en,recent,Thu Mar 03 17:46:20 +0000 2016,7.05E+17,7.05E+17,Feel like I've lasted longer than 13 seconds with @TheNotoriousMMA his new nickname should be norovirus,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",FALSE,null,null,null,null,null,104430547,104430547,James Wilkinson,JamesWilkoLfc,"Liverpool, England",my birds better than yours @lisatimmsx I'm a Baa Bar Biff I'm also a shit DJ in a Parka,null,,,,,,,,,,,,FALSE,225,300,2,Wed Jan 13 09:11:37 +0000 2010,455,0,London,TRUE,FALSE,1998,en,FALSE,FALSE,FALSE,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,FALSE,http://pbs.twimg.com/profile_images/578266768591958018/Zz1ns79H_normal.jpeg,https://pbs.twimg.com/profile_images/578266768591958018/Zz1ns79H_normal.jpeg,https://pbs.twimg.com/profile_banners/104430547/1455992780,0084B4,C0DEED,DDEEF6,333333,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,null,null,151b9e91272233d1,https://api.twitter.com/1.1/geo/id/151b9e91272233d1.json,city,Liverpool,"Liverpool, England",GB,United Kingdom,Polygon,-3.008791,53.36489,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,0,0,TheNotoriousMMA,Conor McGregor,369583954,369583954,50,66,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,FALSE,,en,,,,,,,,,
Twitter Search Recent Norovirus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.822063,53.36489,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Twitter Search Recent Norovirus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.822063,53.474867,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
