Provenances,statuses__metadata__iso_language_code,statuses__metadata__result_type,statuses__created_at,statuses__id,statuses__id_str,statuses__text,statuses__source,statuses__truncated,statuses__in_reply_to_status_id,statuses__in_reply_to_status_id_str,statuses__in_reply_to_user_id,statuses__in_reply_to_user_id_str,statuses__in_reply_to_screen_name,statuses__user__id,statuses__user__id_str,statuses__user__name,statuses__user__screen_name,statuses__user__location,statuses__user__description,statuses__user__url,statuses__user__entities__|,statuses__user__entities__|__urls__url,statuses__user__entities__|__urls__expanded_url,statuses__user__entities__|__urls__display_url,statuses__user__entities__|__urls__indices__001,statuses__user__entities__|__urls__indices__002,statuses__user__entities__url__urls__url,statuses__user__entities__url__urls__expanded_url,statuses__user__entities__url__urls__display_url,statuses__user__entities__url__urls__indices__001,statuses__user__entities__url__urls__indices__002,statuses__user__protected,statuses__user__followers_count,statuses__user__friends_count,statuses__user__listed_count,statuses__user__created_at,statuses__user__favourites_count,statuses__user__utc_offset,statuses__user__time_zone,statuses__user__geo_enabled,statuses__user__verified,statuses__user__statuses_count,statuses__user__lang,statuses__user__contributors_enabled,statuses__user__is_translator,statuses__user__is_translation_enabled,statuses__user__profile_background_color,statuses__user__profile_background_image_url,statuses__user__profile_background_image_url_https,statuses__user__profile_background_tile,statuses__user__profile_image_url,statuses__user__profile_image_url_https,statuses__user__profile_banner_url,statuses__user__profile_link_color,statuses__user__profile_sidebar_border_color,statuses__user__profile_sidebar_fill_color,statuses__user__profile_text_color,statuses__user__profile_use_background_image,statuses__user__has_extended_profile,statuses__user__default_profile,statuses__user__default_profile_image,statuses__user__following,statuses__user__follow_request_sent,statuses__user__notifications,statuses__geo,statuses__coordinates,statuses__place,statuses__contributors,statuses__retweeted_status__metadata__iso_language_code,statuses__retweeted_status__metadata__result_type,statuses__retweeted_status__created_at,statuses__retweeted_status__id,statuses__retweeted_status__id_str,statuses__retweeted_status__text,statuses__retweeted_status__source,statuses__retweeted_status__truncated,statuses__retweeted_status__in_reply_to_status_id,statuses__retweeted_status__in_reply_to_status_id_str,statuses__retweeted_status__in_reply_to_user_id,statuses__retweeted_status__in_reply_to_user_id_str,statuses__retweeted_status__in_reply_to_screen_name,statuses__retweeted_status__user__id,statuses__retweeted_status__user__id_str,statuses__retweeted_status__user__name,statuses__retweeted_status__user__screen_name,statuses__retweeted_status__user__location,statuses__retweeted_status__user__description,statuses__retweeted_status__user__url,statuses__retweeted_status__user__entities__|,statuses__retweeted_status__user__entities__|__urls__url,statuses__retweeted_status__user__entities__|__urls__expanded_url,statuses__retweeted_status__user__entities__|__urls__display_url,statuses__retweeted_status__user__entities__|__urls__indices__001,statuses__retweeted_status__user__entities__|__urls__indices__002,statuses__retweeted_status__user__entities__url__urls__url,statuses__retweeted_status__user__entities__url__urls__expanded_url,statuses__retweeted_status__user__entities__url__urls__display_url,statuses__retweeted_status__user__entities__url__urls__indices__001,statuses__retweeted_status__user__entities__url__urls__indices__002,statuses__retweeted_status__user__protected,statuses__retweeted_status__user__followers_count,statuses__retweeted_status__user__friends_count,statuses__retweeted_status__user__listed_count,statuses__retweeted_status__user__created_at,statuses__retweeted_status__user__favourites_count,statuses__retweeted_status__user__utc_offset,statuses__retweeted_status__user__time_zone,statuses__retweeted_status__user__geo_enabled,statuses__retweeted_status__user__verified,statuses__retweeted_status__user__statuses_count,statuses__retweeted_status__user__lang,statuses__retweeted_status__user__contributors_enabled,statuses__retweeted_status__user__is_translator,statuses__retweeted_status__user__is_translation_enabled,statuses__retweeted_status__user__profile_background_color,statuses__retweeted_status__user__profile_background_image_url,statuses__retweeted_status__user__profile_background_image_url_https,statuses__retweeted_status__user__profile_background_tile,statuses__retweeted_status__user__profile_image_url,statuses__retweeted_status__user__profile_image_url_https,statuses__retweeted_status__user__profile_banner_url,statuses__retweeted_status__user__profile_link_color,statuses__retweeted_status__user__profile_sidebar_border_color,statuses__retweeted_status__user__profile_sidebar_fill_color,statuses__retweeted_status__user__profile_text_color,statuses__retweeted_status__user__profile_use_background_image,statuses__retweeted_status__user__has_extended_profile,statuses__retweeted_status__user__default_profile,statuses__retweeted_status__user__default_profile_image,statuses__retweeted_status__user__following,statuses__retweeted_status__user__follow_request_sent,statuses__retweeted_status__user__notifications,statuses__retweeted_status__geo,statuses__retweeted_status__coordinates,statuses__retweeted_status__place,statuses__retweeted_status__contributors,statuses__retweeted_status__is_quote_status,statuses__retweeted_status__retweet_count,statuses__retweeted_status__favorite_count,statuses__retweeted_status__entities__hashtags__text,statuses__retweeted_status__entities__hashtags__indices__001,statuses__retweeted_status__entities__hashtags__indices__002,statuses__retweeted_status__entities__user_mentions__screen_name,statuses__retweeted_status__entities__user_mentions__name,statuses__retweeted_status__entities__user_mentions__id,statuses__retweeted_status__entities__user_mentions__id_str,statuses__retweeted_status__entities__user_mentions__indices__001,statuses__retweeted_status__entities__user_mentions__indices__002,statuses__retweeted_status__entities__media__id,statuses__retweeted_status__entities__media__id_str,statuses__retweeted_status__entities__media__indices__001,statuses__retweeted_status__entities__media__indices__002,statuses__retweeted_status__entities__media__media_url,statuses__retweeted_status__entities__media__media_url_https,statuses__retweeted_status__entities__media__url,statuses__retweeted_status__entities__media__display_url,statuses__retweeted_status__entities__media__expanded_url,statuses__retweeted_status__entities__media__type,statuses__retweeted_status__entities__media__sizes__|,statuses__retweeted_status__entities__media__sizes__|__w,statuses__retweeted_status__entities__media__sizes__|__h,statuses__retweeted_status__entities__media__sizes__|__resize,statuses__retweeted_status__entities__urls__url,statuses__retweeted_status__entities__urls__expanded_url,statuses__retweeted_status__entities__urls__display_url,statuses__retweeted_status__entities__urls__indices__001,statuses__retweeted_status__entities__urls__indices__002,statuses__retweeted_status__favorited,statuses__retweeted_status__retweeted,statuses__retweeted_status__possibly_sensitive,statuses__retweeted_status__lang,statuses__is_quote_status,statuses__retweet_count,statuses__favorite_count,statuses__entities__hashtags__text,statuses__entities__hashtags__indices__001,statuses__entities__hashtags__indices__002,statuses__entities__user_mentions__screen_name,statuses__entities__user_mentions__name,statuses__entities__user_mentions__id,statuses__entities__user_mentions__id_str,statuses__entities__user_mentions__indices__001,statuses__entities__user_mentions__indices__002,statuses__entities__media__id,statuses__entities__media__id_str,statuses__entities__media__indices__001,statuses__entities__media__indices__002,statuses__entities__media__media_url,statuses__entities__media__media_url_https,statuses__entities__media__url,statuses__entities__media__display_url,statuses__entities__media__expanded_url,statuses__entities__media__type,statuses__entities__media__sizes__|,statuses__entities__media__sizes__|__w,statuses__entities__media__sizes__|__h,statuses__entities__media__sizes__|__resize,statuses__entities__media__source_status_id,statuses__entities__media__source_status_id_str,statuses__entities__media__source_user_id,statuses__entities__media__source_user_id_str,statuses__entities__urls__url,statuses__entities__urls__expanded_url,statuses__entities__urls__display_url,statuses__entities__urls__indices__001,statuses__entities__urls__indices__002,statuses__favorited,statuses__retweeted,statuses__possibly_sensitive,statuses__lang,search_metadata__completed_in,search_metadata__max_id,search_metadata__max_id_str,search_metadata__next_results,search_metadata__query,search_metadata__refresh_url,search_metadata__count,search_metadata__since_id,search_metadata__since_id_str
Twitter Search for Norovirus by February Date Range,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,medium,1200,600,fit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,medium,1200,600,fit,,,,,,,,,,,,,,,,,,,,,,
Twitter Search for Norovirus by February Date Range,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,small,680,340,fit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,small,680,340,fit,,,,,,,,,,,,,,,,,,,,,,
Twitter Search for Norovirus by February Date Range,en,recent,Thu Feb 25 23:44:39 +0000 2016,7.03003E+17,7.03003E+17,I so do not want to get this! #SayNoToTheNorovirus #FreshU  https://t.co/fxCFmXjcjL https://t.co/GEGyha2xw8,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",FALSE,null,null,null,null,null,590378028,590378028,Taylor Lang,twinlang,Syracuse University,BDJ Major at Newhouse at the school that bleeds orange!! #SU #OrangeNation,null,,,,,,,,,,,,FALSE,135,239,0,Fri May 25 20:34:00 +0000 2012,139,null,null,FALSE,FALSE,258,en,FALSE,FALSE,FALSE,569FD2,http://pbs.twimg.com/profile_background_images/561831458/xd21c891a214f63f60ac638befd62a75.png,https://pbs.twimg.com/profile_background_images/561831458/xd21c891a214f63f60ac638befd62a75.png,TRUE,http://pbs.twimg.com/profile_images/663257449328205824/XcTrhVot_normal.jpg,https://pbs.twimg.com/profile_images/663257449328205824/XcTrhVot_normal.jpg,https://pbs.twimg.com/profile_banners/590378028/1446967875,3E3E3E,F1F2E8,F1F2E8,96B949,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,null,null,null,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,0,0,SayNoToTheNorovirus,30,50,,,,,,,7.03003E+17,7.03003E+17,84,107,http://pbs.twimg.com/media/CcGROpFW8AE-L64.jpg,https://pbs.twimg.com/media/CcGROpFW8AE-L64.jpg,https://t.co/GEGyha2xw8,pic.twitter.com/GEGyha2xw8,http://twitter.com/twinlang/status/703002698489188352/photo/1,photo,small,680,502,fit,,,,,https://t.co/fxCFmXjcjL,https://www.freshu.io/taylor-lang/the-norovirus-has-spread-to-multiple-college-campuses,freshu.io/taylor-lang/th…,60,83,FALSE,FALSE,FALSE,en,,,,,,,,,
Twitter Search for Norovirus by February Date Range,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FreshU,51,58,,,,,,,,,,,,,,,,,large,2000,1476,fit,,,,,,,,,,,,,,,,,,,,,,
Twitter Search for Norovirus by February Date Range,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,thumb,150,150,crop,,,,,,,,,,,,,,,,,,,,,,
Twitter Search for Norovirus by February Date Range,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,medium,1200,886,fit,,,,,,,,,,,,,,,,,,,,,,
Twitter Search for Norovirus by February Date Range,en,recent,Thu Feb 25 23:43:11 +0000 2016,7.03002E+17,7.03002E+17,Norovirus outbreak presents a research opportunity for scientists - Michigan Radio #norovirus https://t.co/oPJhaXYaH8,"<a href=""http://dragplus.com"" rel=""nofollow"">DragPlus</a>",FALSE,null,null,null,null,null,2359366747,2359366747,New Scientist agent,newscientist_ag,,"scientist, New Scientist",http://t.co/X6YNsvBEzC,,,,,,,http://t.co/X6YNsvBEzC,http://dragplus.com/browse/scientist,dragplus.com/browse/scienti…,0,22,FALSE,892,1895,56,Mon Feb 24 11:31:40 +0000 2014,0,null,null,FALSE,FALSE,8815,en,FALSE,FALSE,FALSE,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,FALSE,http://pbs.twimg.com/profile_images/459277441857359873/msBvh6om_normal.jpeg,https://pbs.twimg.com/profile_images/459277441857359873/msBvh6om_normal.jpeg,,0084B4,C0DEED,DDEEF6,333333,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,null,null,null,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,0,0,norovirus,83,93,,,,,,,,,,,,,,,,,,,,,,,,,https://t.co/oPJhaXYaH8,http://dragplus.com/post/id/33646750,dragplus.com/post/id/336467…,94,117,FALSE,FALSE,FALSE,en,,,,,,,,,
Twitter Search for Norovirus by February Date Range,en,recent,Thu Feb 25 23:42:07 +0000 2016,7.03002E+17,7.03002E+17,can't believe out of all the school's in Liverpool our school archbishop beck would get the norovirus the school is closed tomorrow,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",FALSE,null,null,null,null,null,2482693684,2482693684,James Walker [SDMN],seaoddersea,,My name is James Walker. I have a YouTube channel called seaoddersea. follow the sidemen for life. Simon is my fav sorry JJ. Who is you fav??,null,,,,,,,,,,,,FALSE,84,298,0,Sun Apr 13 22:36:00 +0000 2014,32,0,London,TRUE,FALSE,594,en,FALSE,FALSE,FALSE,0,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,FALSE,http://pbs.twimg.com/profile_images/660140133732245504/qMc8g9JJ_normal.jpg,https://pbs.twimg.com/profile_images/660140133732245504/qMc8g9JJ_normal.jpg,https://pbs.twimg.com/profile_banners/2482693684/1446224635,DD2E44,0,0,0,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,null,null,null,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,FALSE,,en,,,,,,,,,
Twitter Search for Norovirus by February Date Range,en,recent,Thu Feb 25 23:41:55 +0000 2016,7.03002E+17,7.03002E+17,"RT @UMHealthSystem: It's in the @freep, it must be true: Our scientists want your poop. (only if you've had #norovirus): https://t.co/SojiC…","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",FALSE,null,null,null,null,null,25880635,25880635,Maryann Struman,mastruman,Detroit,"Veteran Detroit journalist, Metro Communities Director at The Detroit Free Press. Fan of music and things non-boring. Contact me at mstruman@freepress.com",null,,,,,,,,,,,,FALSE,908,408,85,Sun Mar 22 21:07:57 +0000 2009,1139,-21600,Central Time (US & Canada),TRUE,TRUE,8143,en,FALSE,FALSE,FALSE,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,FALSE,http://pbs.twimg.com/profile_images/1883774878/new_misc_crap_black_keys_034_normal.jpg,https://pbs.twimg.com/profile_images/1883774878/new_misc_crap_black_keys_034_normal.jpg,,0084B4,C0DEED,DDEEF6,333333,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,null,null,null,null,en,recent,Thu Feb 25 23:34:25 +0000 2016,7.03E+17,7.03E+17,"It's in the @freep, it must be true: Our scientists want your poop. (only if you've had #norovirus): https://t.co/SojiCIjXMw @reporterdavidj","<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>",FALSE,null,null,null,null,null,15457383,15457383,U-M Health System,UMHealthSystem,Ann Arbor,Creating the future of health care through scientific discovery and innovations in education while providing the most effective and compassionate care.,http://t.co/ckJJ5AIlVT,,,,,,,http://t.co/ckJJ5AIlVT,http://www.UofMHealth.org,UofMHealth.org,0,22,FALSE,20250,2391,714,Wed Jul 16 17:58:43 +0000 2008,1345,-18000,Eastern Time (US & Canada),TRUE,FALSE,9256,en,FALSE,FALSE,FALSE,0,http://pbs.twimg.com/profile_background_images/448872347701747712/Om8FkypN.jpeg,https://pbs.twimg.com/profile_background_images/448872347701747712/Om8FkypN.jpeg,FALSE,http://pbs.twimg.com/profile_images/378800000629898940/ac26559c60fbd80a80d08ec8ac1993c9_normal.png,https://pbs.twimg.com/profile_images/378800000629898940/ac26559c60fbd80a80d08ec8ac1993c9_normal.png,,3366,FFFFFF,FFFFFF,333333,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,null,null,null,null,FALSE,5,4,norovirus,88,98,freep,Detroit Free Press,8795772,8795772,12,18,,,,,,,,,,,,,,,https://t.co/SojiCIjXMw,http://umhealth.me/1LgO2wA,umhealth.me/1LgO2wA,101,124,FALSE,FALSE,FALSE,en,FALSE,5,0,norovirus,108,118,UMHealthSystem,U-M Health System,15457383,15457383,3,18,,,,,,,,,,,,,,,,,,,https://t.co/SojiCIjXMw,http://umhealth.me/1LgO2wA,umhealth.me/1LgO2wA,121,140,FALSE,FALSE,FALSE,en,,,,,,,,,
Twitter Search for Norovirus by February Date Range,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,reporterdavidj,David Jesse,263334780,263334780,125,140,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,freep,Detroit Free Press,8795772,8795772,32,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Twitter Search for Norovirus by February Date Range,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,reporterdavidj,David Jesse,263334780,263334780,139,140,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Twitter Search for Norovirus by February Date Range,en,recent,Thu Feb 25 23:41:29 +0000 2016,7.03002E+17,7.03002E+17,RT @wsoctv: JUST IN: Several dozen @WingateUniv students reported symptoms similar to norovirus. They are testing to confirm.,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",FALSE,null,null,null,null,null,908303065,908303065,Kay,k_hicks13,United States,you get what you give | #Wingate19,null,,,,,,,,,,,,FALSE,1337,527,1,Sat Oct 27 15:07:41 +0000 2012,11090,null,null,FALSE,FALSE,37437,en,FALSE,FALSE,FALSE,642D8B,http://pbs.twimg.com/profile_background_images/696190950/764c577e1b46b365873df86cf9dacd7a.jpeg,https://pbs.twimg.com/profile_background_images/696190950/764c577e1b46b365873df86cf9dacd7a.jpeg,TRUE,http://pbs.twimg.com/profile_images/703857080587804672/bZDu-OQ__normal.jpg,https://pbs.twimg.com/profile_images/703857080587804672/bZDu-OQ__normal.jpg,https://pbs.twimg.com/profile_banners/908303065/1456609854,FF0000,FFFFFF,DDEEF6,333333,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,null,null,null,null,en,recent,Thu Feb 25 20:34:34 +0000 2016,7.02955E+17,7.02955E+17,JUST IN: Several dozen @WingateUniv students reported symptoms similar to norovirus. They are testing to confirm.,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",FALSE,null,null,null,null,null,21782956,21782956,WSOCTV,wsoctv,"Charlotte, NC","WSOC-TV is the No. 1 local news station in Charlotte. LEGALESE: If you send us a tweet, you consent to letting us use showcase it in any media, including on TV.",http://t.co/fiho2qA3yP,,,,,,,http://t.co/fiho2qA3yP,http://www.wsoctv.com,wsoctv.com,0,22,FALSE,99961,2092,1054,Tue Feb 24 18:59:19 +0000 2009,1011,-18000,Eastern Time (US & Canada),TRUE,TRUE,138638,en,FALSE,FALSE,FALSE,1D3ECB,http://pbs.twimg.com/profile_background_images/656737532/hh4y5soph5j5c0qqnes0.jpeg,https://pbs.twimg.com/profile_background_images/656737532/hh4y5soph5j5c0qqnes0.jpeg,FALSE,http://pbs.twimg.com/profile_images/696744129280266241/SwyKM_S4_normal.jpg,https://pbs.twimg.com/profile_images/696744129280266241/SwyKM_S4_normal.jpg,https://pbs.twimg.com/profile_banners/21782956/1454981734,990000,DFDFDF,F3F3F3,333333,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,null,null,null,null,FALSE,18,2,,,,WingateUniv,Wingate University,33949036,33949036,23,35,,,,,,,,,,,,,,,,,,,,FALSE,FALSE,,en,FALSE,18,0,,,,wsoctv,WSOCTV,21782956,21782956,3,10,,,,,,,,,,,,,,,,,,,,,,,,FALSE,FALSE,,en,,,,,,,,,
Twitter Search for Norovirus by February Date Range,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WingateUniv,Wingate University,33949036,33949036,35,47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Twitter Search for Norovirus by February Date Range,en,recent,Thu Feb 25 23:40:30 +0000 2016,7.03002E+17,7.03002E+17,RT @LivEchonews: Norovirus vomiting bug outbreak at Archbishop Beck Catholic Sports College https://t.co/U59quNpq5G https://t.co/qOCiECO3b0,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",FALSE,null,null,null,null,null,2482693684,2482693684,James Walker [SDMN],seaoddersea,,My name is James Walker. I have a YouTube channel called seaoddersea. follow the sidemen for life. Simon is my fav sorry JJ. Who is you fav??,null,,,,,,,,,,,,FALSE,84,298,0,Sun Apr 13 22:36:00 +0000 2014,32,0,London,TRUE,FALSE,594,en,FALSE,FALSE,FALSE,0,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,FALSE,http://pbs.twimg.com/profile_images/660140133732245504/qMc8g9JJ_normal.jpg,https://pbs.twimg.com/profile_images/660140133732245504/qMc8g9JJ_normal.jpg,https://pbs.twimg.com/profile_banners/2482693684/1446224635,DD2E44,0,0,0,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,null,null,null,null,en,recent,Thu Feb 25 20:20:11 +0000 2016,7.02951E+17,7.02951E+17,Norovirus vomiting bug outbreak at Archbishop Beck Catholic Sports College https://t.co/U59quNpq5G https://t.co/qOCiECO3b0,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",FALSE,null,null,null,null,null,26507585,26507585,Liverpool Echo,LivEchonews,"Liverpool, UK","The latest Liverpool news, sport, weather and events from the Liverpool Echo. We're also on Facebook http://t.co/vad0B12E",http://t.co/8PX4cy9KsQ,url,http://t.co/8PX4cy9KsQ,http://www.liverpoolecho.co.uk,liverpoolecho.co.uk,0,22,,,,,,FALSE,263987,1293,1526,Wed Mar 25 14:27:06 +0000 2009,1722,0,London,TRUE,TRUE,100674,en,FALSE,FALSE,FALSE,C0DEED,http://pbs.twimg.com/profile_background_images/395318751/twitter_Echo_news_copy.jpg,https://pbs.twimg.com/profile_background_images/395318751/twitter_Echo_news_copy.jpg,FALSE,http://pbs.twimg.com/profile_images/668752138747682817/mhDwT4_0_normal.png,https://pbs.twimg.com/profile_images/668752138747682817/mhDwT4_0_normal.png,https://pbs.twimg.com/profile_banners/26507585/1448932601,0084B4,FFFFFF,DDEEF6,333333,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,null,null,null,null,FALSE,7,3,,,,,,,,,,7.02899E+17,7.02899E+17,99,122,http://pbs.twimg.com/media/CcEzLRoWwAANsrH.jpg,https://pbs.twimg.com/media/CcEzLRoWwAANsrH.jpg,https://t.co/qOCiECO3b0,pic.twitter.com/qOCiECO3b0,http://twitter.com/LivEchonews/status/702951243329613824/photo/1,photo,large,615,409,fit,https://t.co/U59quNpq5G,http://www.liverpoolecho.co.uk/news/health/norovirus-vomiting-bug-outbreak-archbishop-10949881,liverpoolecho.co.uk/news/health/no…,75,98,FALSE,FALSE,FALSE,en,FALSE,7,0,,,,LivEchonews,Liverpool Echo,26507585,26507585,3,15,7.02899E+17,7.02899E+17,116,139,http://pbs.twimg.com/media/CcEzLRoWwAANsrH.jpg,https://pbs.twimg.com/media/CcEzLRoWwAANsrH.jpg,https://t.co/qOCiECO3b0,pic.twitter.com/qOCiECO3b0,http://twitter.com/LivEchonews/status/702951243329613824/photo/1,photo,large,615,409,fit,7.02951E+17,7.02951E+17,26507585,26507585,https://t.co/U59quNpq5G,http://www.liverpoolecho.co.uk/news/health/norovirus-vomiting-bug-outbreak-archbishop-10949881,liverpoolecho.co.uk/news/health/no…,92,115,FALSE,FALSE,FALSE,en,,,,,,,,,
Twitter Search for Norovirus by February Date Range,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,description,http://t.co/vad0B12E,http://fb.me/theliverpoolecho,fb.me/theliverpoolec…,101,121,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,small,615,409,fit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,small,615,409,fit,,,,,,,,,,,,,,,,,,,,,,
Twitter Search for Norovirus by February Date Range,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,thumb,150,150,crop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,thumb,150,150,crop,,,,,,,,,,,,,,,,,,,,,,
Twitter Search for Norovirus by February Date Range,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,medium,615,409,fit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,medium,615,409,fit,,,,,,,,,,,,,,,,,,,,,,
